Id;Typ;Namn;Undertyp;Nivå;Säljvärde;Stats;Krav;Effekter;Yrke;Material;Föremål;Mynt;Tid;Handlare;Loot;Kategorier;Beskrivning
159;weapon;Förbannat svärd;Sword;1-19;500;Skada 0-1 · Krit 2 + (1% till 5%) · Kritchans 0-7% · Hållbarhet 1 · Block/runda 2 · 2H · Vikt 50 · Ench 2;-;-;;;;;;;;;Vid en snabb anblick ser svärdet ståtligt ut. Med en längd på 120 cm och guldbestyckat fäste.Men så fort du håller i det försvinner guldet och svärdet liknar mer en gammal rostig eldgaffel.
146;weapon;Stridsstav;Stave;1-19;24;Skada 6-9 · Krit 10 + (10% till 10%) · Kritchans 0-7% · Hållbarhet 41 · Block/runda 2 · 2H · Vikt 6 · Ench 2;45 Styrka, 55 Stavar (rek);+5 Initiativstyrka;Vapensmide 1;2 x Granträ, 1 x Järn;;0;425;;;;En stridsstav i något längre format än kort striddstav. Denna stav är gjord utav ek med järnförstärkta ändar för bättre balans och för att kunna slå hårdare med.
149;weapon;Storslägga;Mace;1-19;140;Skada 1-30 · Krit 31 + (1% till 5%) · Kritchans 0-7% · Hållbarhet 30 · Block/runda 2 · 2H · Vikt 39 · Ench 2;200 Styrka, 40 Hammare (rek);-10 Initiativstyrka;;;;;;;;;Fruktansvärt tung och byggd enkom för att utnyttja bärarens egen muskelstyrka är denna hammare ett ovanligt vapen, då det är få som äger den enorma kraft som krävs för att använda den effektivt. De som är tillräckligt starka har dock ett formidabelt vapen i sina händer, men tyngden gör att det är riskabelt. Slagen blir så tunga och långsamma att det är svårt att få upp garden innan motståndaren straffat en för försöket.
35;weapon;Skäggyxa;Axe;1-19;50;Skada 10-19 · Krit 20 + (7% till 7%) · Kritchans 0-7% · Hållbarhet 50 · Block/runda 2 · 2H · Vikt 15 · Ench 2;80 Styrka, 70 Yxor (rek);+5 Initiativstyrka;Vapensmide 1;2 x Granträ, 1 x Järn;;0;475;;;;"En skäggig yxa, eller Skeggøx, användes som verktyg och vapen, redan långt innan rikets tideräkning började.Kroken eller ""skägget"", dvs den nedre delen av yxbitens egg som sträcker sig under yxans huvudbredd, ger en bred skäryta samtidigt som yxans totala vikt hålls låg."
32;weapon;Övningsstav;Stave;1-19;5;Skada 3-4 · Krit 5 + (10% till 10%) · Kritchans 0-7% · Hållbarhet 17 · Block/runda 2 · 2H · Vikt 3 · Ench 2;20 Styrka, 25 Stavar (rek);-5 Initiativstyrka;;;;;;;;;Ett ypperligt första vapen för ett barn som vill lära sig hantera en stav. Även för den okunniga gladiatorn kan vapnet lämpa sig väl, om än ens kamrater kanske ser ner på valet.
570;weapon;Rött baner;Stave;1-19;20;Hållbarhet 15 · Block/runda 2 · Vikt 5 · Ench 1;50 Styrka;+10 sköldar, +10 Bashälsa, +10 Provokation;;;;;;;;;Ett stort rött baner som fladdrar i vinden. Den djupa röda färgen och rörelsen är perfekt för att lura både tjurar och troll att attackera bäraren. Varför någon frivilligt skulle vara måltavla för ett rusande troll är en helt annan fråga.
840;weapon;Förbannad stav;Stave;1-19;500;Skada 0-1 · Krit 2 + (10% till 10%) · Kritchans 0-7% · Hållbarhet 1 · Block/runda 2 · 2H · Vikt 50 · Ench 2;-;-;;;;;;;;;En sliten vandringsstav.
18;weapon;Trollhammare;Mace;1-19;55;Skada 8-11 · Krit 12 + (10% till 10%) · Kritchans 0-1% · Hållbarhet 38 · Block/runda 2 · Dual · Vikt 16 · Ench 1;Kräver att du är av rasen troll, 70 Styrka, 40 Hammare (rek);-5 Uthållighet;;;;;;;;;Denna hammare är ett av trollsmedernas storverk, vilket betyder att den har ungefär samma kvalitet som det första stapplande steget ett dvärgiskt barn tar i sin fars smedja när de ska känna på yrket.
22;weapon;Dubbelyxa;Axe;1-19;36;Skada 4-10 · Krit 11 + (0% till 0%) · Kritchans 0-7% · Hållbarhet 33 · Block/runda 2 · Dual · Vikt 6 · Ench 1;40 Styrka, 80 Yxor (rek);+3% Perfekt träff, +5 yxor, +5 Undvika anfall;;;;;;;;;En yxa med egg som sticker ut från båda sidorna av skaftet. Cirka 20 tum lång och 12 tum cm bred. Ett ypperligt bra val av vapen då man möter en agil motståndare.Varför nöja sig med en, när man (om ens styrka tillåter) kan bära två?
436;weapon;Ostadig stenyxa;Axe;1-19;90;Skada 3-8 · Krit 9 + (10% till 20%) · Kritchans 0-5% · Hållbarhet 27 · Block/runda 2 · Dual · Vikt 6 · Ench 1;25 Styrka, 35 Yxor (rek);+1% Perfekt träff;Vapensmide 1;1 x Granträ, 1 x Järn;;0;125;;;;En enkel stenyxa med en bit flinta som fästs något slarvigt på en pinne.
585;weapon;Enkel tvåhandsslaga;Chain;1-19;32;Skada 2-16 · Krit 17 + (5% till 10%) · Kritchans 0-7% · Hållbarhet 35 · Block/runda 2 · 2H · Vikt 16 · Ench 2;70 Styrka, 40 Kättingvapen (rek);-;;;;;;;;;Även en bondes verktyg duger som vapen på den blodiga sanden.
278;weapon;Goblinklubba;Mace;1-19;15;Skada 12-17 · Krit 18 + (1% till 5%) · Kritchans 0-7% · Hållbarhet 45 · Block/runda 2 · 2H · Vikt 13 · Ench 2;Kräver att du är av rasen goblin, 80 Styrka, 50 Hammare (rek);+5 Initiativstyrka;;;;;;;;;En liten och relativt enkel klubba. Perfekt för en goblin att greppa i två händer men alldeles för liten och tunn för ett troll att nyttja. Kan, trots sin storlek, göra hyggligt med skada i rätt händer.
88;weapon;Parerdolk;Spear;1-19;36;Skada 1-2 · Krit 3 + (1% till 5%) · Kritchans 0-2% · Hållbarhet 47 · Block/runda 2 · Dual · Vikt 2 · Ench 1;20 Styrka, 65 Stickvapen (rek);+10 Undvika anfall;;;;;;;;;Tack vare hacken i klingans ovansida och det extra stora hjaltet lämpar sig denna dolk extra väl för att parera motståndarens attacker med. Det går förstås att sticka motståndaren med den också, men syftet är att använda den mer defensivt än offensivt.
12;weapon;Morgonstjärna;Mace;1-19;36;Skada 6-9 · Krit 10 + (15% till 15%) · Kritchans 0-1% · Hållbarhet 40 · Block/runda 2 · Dual · Vikt 10 · Ench 1;50 Styrka, 45 Hammare (rek);-;Vapensmide 1;2 x Granträ, 1 x Järn;;0;225;;;;Morgonstjärnan är ett mycket effektivt krossvapen. Det är strax längre än två människofot med ett tungt, runt järnhuvud vilket med lätthet krossar det den möter. Det är inte helt ovanligt att man fäster taggar runtomkring det runda huvudet för ännu mer effekt i slagen.
13;weapon;Stridshammare;Mace;1-19;60;Skada 9-21 · Krit 22 + (1% till 5%) · Kritchans 0-7% · Hållbarhet 40 · Block/runda 2 · 2H · Vikt 20 · Ench 2;100 Styrka, 45 Hammare (rek);+5 Initiativstyrka;Vapensmide 1;1 x Granträ, 2 x Järn;;0;500;;;;Stridshammaren är ett tungt krossvapen. Den består av ett ca två människofot långt skaft med ett järnhuvud, vars platta ändar både kan användas till att bryta hål i rustningar eller knäcka revbenen bakom rustningen.
435;weapon;Tillyxat träsvärd;Sword;1-19;8;Skada 2-3 · Krit 4 + (1% till 5%) · Kritchans 0-2% · Hållbarhet 31 · Block/runda 2 · Dual · Vikt 2 · Ench 1;20 Styrka, 35 Svärd (rek);-;;;;;;;;;Ett träsvärd gjort av två grovt tillyxade plankor som spikats ihop. Perfekt som första vapen när du ska ge dig ut på sanden.
51;weapon;Oljeklinga;Sword;1-19;80;Skada 5-8 · Krit 9 + (1% till 5%) · Kritchans 0-4% · Hållbarhet 49 · Block/runda 2 · Dual · Vikt 6 · Ench 1;50 Styrka, 70 Svärd (rek);+5 Bashälsa;;;;;;;;;Ett underligt vapen med ett märkligt namn. Enligt Durin har det fått sitt namn på grund av att han, när vapnet härdas, ständigt smörjer klingan med en särskild olja som gör den synnerligen hållbar och inte behöver slipas lika ofta.
3;weapon;Trubbig klubba;Mace;1-19;12;Skada 3-4 · Krit 5 + (10% till 10%) · Kritchans 0-1% · Hållbarhet 18 · Block/runda 2 · Dual · Vikt 7 · Ench 1;30 Styrka, 15 Hammare (rek);-;;;;;;;;;En simpel träklubba, ungefär 2 människofot lång. Dess handtag är oftast inlindat i läder för ett stadigare grepp. Det är ett primitivt vapen som ofta används av slummens bråkstakar. Klubban används oftast inte för att döda folk, utan snarare för att slå dem medvetslösa eller ge dem ömmande blåmärken.
16;weapon;Tvåhandsklubba;Mace;1-19;44;Skada 5-16 · Krit 17 + (1% till 5%) · Kritchans 0-7% · Hållbarhet 35 · Block/runda 2 · 2H · Vikt 19 · Ench 2;75 Styrka, 30 Hammare (rek);-;;;;;;;;;Precis som klubban fast i större format. Strax kortare än, och marginellt lättare att svinga än, en dvärg. Ett mycket populärt vapen bland stadens troll och andra som prioriterar slagkraft framför precision.
979;weapon;Stenklubba;Mace;1-19;25;Skada 7-9 · Krit 10 + (1% till 5%) · Kritchans 0-1% · Hållbarhet 42 · Block/runda 2 · Dual · Vikt 9 · Ench 1;Kräver att du är av rasen salamanth, 45 Styrka, 45 Hammare (rek);+2 Bashälsa, +2 Initiativstyrka;;;;;;;;;Att knyta en sten på en pinne och kalla det för ett vapen är något vissa skrattar åt. De personerna slutar dock i regel skratta när de får samma sten svingad i huvudet.
147;weapon;Kort stridsstav;Stave;1-19;35;Skada 4-6 · Krit 7 + (10% till 10%) · Kritchans 0-7% · Hållbarhet 25 · Block/runda 2 · 2H · Vikt 4 · Ench 2;30 Styrka, 35 Stavar (rek);+5 stavar;;;;;;;;;En kortare variant av den vanliga stridsstaven. Något enklare att hantera för den nyblivna gladiator som precis vunnit tillträde till arenans sand.
975;weapon;Vulkandolk;Spear;1-19;35;Skada 3-4 · Krit 5 + (1% till 5%) · Kritchans 0-2% · Hållbarhet 49 · Block/runda 2 · Dual · Vikt 4 · Ench 1;Kräver att du är av rasen salamanth, 25 Styrka, 60 Stickvapen (rek);+3 Bashälsa, +3% Bashälsa;;;;;;;;;En böjd men tålig dolk som skimrar med ett rött sken. Vid en första beröring känns handtaget nästan varmt.
12;armor;Lädervaddar;Shoulders;1+;40;Block 2 · Vikt 1;30 Styrka;+1 Initiativstyrka;Rustningssmide 2;1 x Läder;;0;70;;;;Axelvaddar ihopsydda av återvunna läderbitar som stadens sömmare troligtvis har plundrat från fallna gladiatorer. Materialets tyngd och styvhet hämmar gladiatorns rörlighet något men ger också ett bättre skydd än dess motsvarighet i tyg. Må detta plagg tjäna dig bättre än dess tidiga bärare.
11;armor;Läderhandskar;Hands;1+;40;Block 2 · Vikt 1;30 Styrka;+1 Initiativstyrka;Rustningssmide 2;1 x Läder;;0;70;;;;Handskar ihopsydda av återvunna läderbitar som stadens sömmare troligtvis har plundrat från fallna gladiatorer. Materialets tyngd och styvhet hämmar gladiatorns rörlighet något men ger också ett bättre skydd än dess motsvarighet i tyg. Må detta plagg tjäna dig bättre än dess tidiga bärare.
549;armor;Röd tyghuva;Head;1+;70;Block 1;30 Styrka;+1 Bashälsa, +1 Initiativstyrka, +1 Ledarskap;;;;;;;;;En vackert röd tyghuva, erbjuder inte särskilt mycket skydd, men den sägs motivera gladiatorer till strid.
508;jewelry;Lyckosamt guldmynt;Trinket;1+;300;-;-;+1% Perfekt träff, +10 Inlärningsförmåga;;;;;;;;;För den något mer vidskepligt lagda har Brikk alldeles vanliga mynt i olika valörer till salu. Han försäkrar dock alla intresserade om deras signifikans för hans egen lycka både som köpman och smed.Trots allt kan väl inte hela mästersmeden karriär bygga på skicklighet?
20;jewelry;Bronsmedaljong;Neck;1+;30;-;-;+1 Bashälsa;;;;;;;;;En simpel medaljong gjort i något bronsliknande material. Kanske brons.
17;armor;Onkhvävshandskar;Hands;1+;20;Block 2 · Vikt 1;50 Styrka;+1 Styrka;Rustningssmide 1;1 x Päls;;0;80;;;;Handskar gjorda av vävd onkh-päls, ett material som ger ett något bättre skydd för bäraren än dess motsvarighet av tunnare tyg.  Det mesta talar för att de desperata gatubarn som samlar in onkhernas hår besitter mer mod än de gladiatorer som bär detta plagg.
115;jewelry;Blodfylld bägare;Trinket;1+;15;-;-;+1 Styrka;;;;;;;;;
652;jewelry;Svindlarens tärning;Trinket;1+;100;-;-;+15 Tur;;;;;;;;;En tärning med en förskjuten tyngdpunkt, så länge du inte blir upptäckt bör den möjliggöra fler vinster vid tärningsbordet.
653;armor;Smedens handske;Hands;1+;80;Block 3 · Vikt 2;-;+3 Uthållighet, +10 Disciplin;;;;;;;;;En tung handske skyddandes mot både hetta och tillhyggen.
846;armor;Djungelhuva;Head;1+;;Block 2;Kräver att du är av rasen salamanth;+2 Bashälsa;;;;;;;;;
147;jewelry;Byggmästarpendant;Neck;1+;105;-;Kräver att du har bedriften Byggnadsmästare;+3 Bashälsa, +3 Styrka, +3 Ledarskap;;;;;;;;;Kejsaren delar ut detta till den som färdigställt störst andel av en stadsbyggnad. Ingen köpman har något intresse för den men säkert har andra gladiatorer det.
772;jewelry;Sorgeband;Bracelet;1+;;-;-;+5 Inlärningsförmåga, +5 Disciplin;;;;;;;;;"""Vi föds, vi lever, vi dör. Sörj mig, men låt inte sorgen dränka dig. Sörj mig, men ta dig vidare i livet och finn glädje. Det är inte ett 'farväl', det är ett 'till vi möts igen'."""
15;armor;Onkhvävsvaddar;Shoulders;1+;20;Block 2 · Vikt 1;50 Styrka;+1 Styrka;Rustningssmide 1;1 x Päls;;0;80;;;;Axelvaddar gjorda av vävd onkh-päls, ett material som ger ett något bättre skydd för bäraren än dess motsvarighet av tunnare tyg.  Det mesta talar för att de desperata gatubarn som samlar in onkhernas hår besitter mer mod än de gladiatorer som bär detta plagg.
604;armor;Mitra;Head;1+;220;Block 2 · Vikt 1;60 Styrka;+3 Initiativstyrka, +8 Ledarskap;;;;;;;;;En mycket symbolisk huvudbonad som bärs av ledare inom vissa religiösa kretsar.  Mitran är stor och otymplig och utgör egentligen inte särskilt mycket skydd.
16;armor;Onkhvävsjacka;Chest;1+;20;Block 3 · Vikt 2;50 Styrka;+1 Uthållighet;Rustningssmide 1;1 x Päls;;0;80;;;;En jacka gjord av vävd onkh-päls, ett material som ger ett något bättre skydd för bäraren än dess motsvarighet av tunnare tyg.  Det mesta talar för att de desperata gatubarn som samlar in onkhernas hår besitter mer mod än de gladiatorer som bär detta plagg.
14;armor;Onkhvävsmössa;Head;1+;20;Block 3 · Vikt 2;50 Styrka;+1 Uthållighet;Rustningssmide 1;1 x Päls;;0;80;;;;En huvudbonad gjord av vävd onkh-päls, ett material som ger ett något bättre skydd för bäraren än dess motsvarighet av tunnare tyg.  Det mesta talar för att de desperata gatubarn som samlar in onkhernas hår besitter mer mod än de gladiatorer som bär detta plagg.
10;armor;Lädermössa;Head;1+;40;Block 3 · Vikt 2;30 Styrka;+1 Undvika anfall;Rustningssmide 2;1 x Läder;;0;90;;;;Mössa ihopsydd av återvunna läderbitar som stadens sömmare troligtvis har plundrat från fallna gladiatorer. Materialets tyngd och styvhet hämmar gladiatorns rörlighet något men ger också ett bättre skydd än dess motsvarighet i tyg. Må detta plagg tjäna dig bättre än dess tidiga bärare.
527;jewelry;Rött novisband;Bracelet;1+;60;-;-;+5 Provokation;;;;;;;;;Ett armband för att symbolisera uppnådd status i rankade lagspel.
539;jewelry;Själskontrakt;Trinket;1+;;-;Kräver att du är av rasen människa;-6 Bashälsa, +10% Styrka, -6 Undvika anfall;;;;;;;;;Signeras med blod.
497;jewelry;Falskt pärlhalsband;Neck;1+;150;-;-;+1 yxor, +1 svärd, +1 hammare, +1 stavar, +1 sköldar, +1 stickvapen, +1 kättingvapen, +1 Obeväpnat, +1 Inlärningsförmåga, +1 Ledarskap, +1 Provokation;;;;;;;;;
506;jewelry;Lyckosamt silvermynt;Trinket;1+;250;-;-;+3 Undvika anfall;;;;;;;;;För den något mer vidskepligt lagda har Brikk alldeles vanliga mynt i olika valörer till salu. Han försäkrar dock alla intresserade om deras signifikans för hans egen lycka både som köpman och smed.Trots allt kan väl inte hela mästersmeden karriär bygga på skicklighet?
537;jewelry;Shamanens blodstensdolk;Trinket;1+;90;-;Kräver att du är av rasen ork;+7 stavar, +7 stickvapen, +2 Undvika anfall;;;;;;;;;En liten dolk smidd ifrån blodsten med handtag i granträ. För liten för att slåss med, dock har den en viktig roll inom orkisk mytologi och deras shamaner använder ofta dessa i olika offerritualer.
532;jewelry;Blått mästarband;Bracelet;1+;120;-;Kräver att du har bedriften Rankingpoängsmästare;+2% Perfekt träff, +15 Ledarskap;;;;;;;;;Ett armband för att symbolisera uppnådd status i rankade lagspel.
536;jewelry;Bergvaktens emblem;Trinket;1+;90;-;Kräver att du är av rasen dvärg;+7 svärd, +7 stavar, +7 stickvapen, +2 Initiativstyrka;;;;;;;;;Förutom sitt tålamod och skicklighet i strid är den legendariska bergvakten också känd för sina något mer okonventionella vapenval.
531;jewelry;Blått gladiatorband;Bracelet;1+;90;-;-;+1% Perfekt träff, +10 Ledarskap;;;;;;;;;Ett armband för att symbolisera uppnådd status i rankade lagspel.
530;jewelry;Rött gladiatorband;Bracelet;1+;90;-;-;+1% Perfekt träff, +10 Provokation;;;;;;;;;Ett armband för att symbolisera uppnådd status i rankade lagspel.
534;jewelry;Rött mästarband;Bracelet;1+;120;-;Kräver att du har bedriften Rankingpoängsmästare;+2% Perfekt träff, +15 Provokation;;;;;;;;;Ett armband för att symbolisera uppnådd status i rankade lagspel.
516;jewelry;Eryfias fläta;Amulet;1+;100;-;-;-2 Uthållighet, +4 Undvika anfall;;;;;;;;;Efter dagar och nätter i fängelsehålan utan någon som helst kontakt med omvärlden hade Eryfia slitit loss en bit av sitt hår. Av håret hade hon sedan ägnat många timmar åt att göra en intrikat fläta, och fastän den var vacker var det på något sätt som om det gyllenbruna håret hade tappat sin lyster.
547;jewelry;Guldkompass;Neck;1+;657;Kritchans 0-2% · Vikt 1;-;+3% Perfekt träff, +10 Styrka, -7 Uthållighet, -7 Initiativstyrka;;;;;;;;;Kompassen är gjord av rent guld som sedan har fästs på ett enkelt läderband.Denna avser visa sin bärare moralens väg och utlovar god lycka.
541;jewelry;Skogstrollets Rosenband;Trinket;1+;90;-;Kräver att du är av rasen troll;+5 svärd, +5 stavar, +5 stickvapen, +2 Initiativstyrka, +1 Undvika anfall;;;;;;;;;Skogstrollen är kända bland trollen för deras smidighet och skicklighet med spjut och svärd. Bland andra raser verkar de vara precis lika brutala som sina kusiner från träsken.
1070;jewelry;Barbarens mantel;Back;1+;;Vikt 3;800 Styrka;+10% Styrka;;;;;;;;;
1072;jewelry;Maskotens amulett;Amulet;1+;;Vikt -2;-;+150 Tur;;;;;;;;;
546;jewelry;Svärtat benkotshalsband;Neck;1+;666;Kritchans 0-3% · Vikt 1;-;+2% Perfekt träff, -7 Bashälsa, -7 Uthållighet, +10 Initiativstyrka;;;;;;;;;Svärtad av kol och blod är denna halskedja som en riktigt usel goblin har filat av flertalet ryggradskotor. När halsbandet väl har fått sin rättmätiga ägare kommer det inte att godkänna en ny.
512;jewelry;Samfundets Cirkel;Finger;1+;80;-;-;+1% Perfekt träff, +2 Bashälsa;;;;;;;;;"En silversmiden ring med orden ""Ty vägen är svår. I samfundet vi är enade""."
526;jewelry;Blått novisband;Bracelet;1+;60;-;-;+5 Ledarskap;;;;;;;;;Ett armband för att symbolisera uppnådd status i rankade lagspel.
522;armor;Svärtad tunika;Chest;1+;130;Block 3 · Vikt 1;90 Styrka;+2 Styrka, +1 Initiativstyrka;;;;;;;;;En tunika med illavarslande krafter.
525;armor;Visdomskappa;Chest;1+;190;Block 3 · Vikt 1;60 Styrka;+1 Uthållighet, +5 Inlärningsförmåga;;;;;;;;;Den vise tar inte sida.
135;jewelry;Magisk sten;Neck;1+;;-;-;+2 Bashälsa, +2 Styrka, +2 Uthållighet, +2 Initiativstyrka, +2 Undvika anfall, +2 Inlärningsförmåga, +2 Ledarskap, +2 Provokation, +2 Intellekt;;;;;;;;;I kejsarens hov finns en trollkarl vid namn Ekterion. En av hans största bedrifter är att ha tagit fram en magi som håller i evighet så länge man knyter an den till ett föremål. Om föremålet förstörs försvinner även magin. Ekterion har därför gjort en handfull halsband med magiska stenar på. Dessa går enbart att vinna genom kejsarens gunst i den otroliga lagbaserade bataljen Kejsarens gala där kejsaren bjuder in dignitärer från långväga städer för att vittna de blodiga striderna.
